TaxID	Name	Count	Proportion_All(%)	Proportion_Classified(%)	Lineage
311180	Alloyangia pacifica	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Alloyangia
3029062	Alloyangia sp. H15	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Alloyangia
3349333	Altererythrobacter sp. GH1-8	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter
3135644	Alteromonas sp. M12	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas
2666139	Aminobacter sp. MDW-2	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter
374606	Aminobacter sp. MSH1	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter
2979870	Aminobacter sp. NyZ550	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter
3374549	Aminobacter sp. UC22_36	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter
1804986	Amycolatopsis albispora	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis
715471	Amycolatopsis carbonis	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis
1896961	Amycolatopsis sp. AA4	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis
3239922	Amycolatopsis sp. CA-161197	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis
2778070	Amycolatopsis sp. FDAARGOS 1241	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis
2914159	Amycolatopsis sp. FU40	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis
2903562	Amycolatopsis sp. NBC_01480	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis
3238802	Amycolatopsis sp. cg5	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis
3398391	Anabaena sp. TISTR 8404	1	3.15974e-05	3.1659e-05	cellular organisms;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Anabaena
167964	Anaerolinea thermophila	1	3.15974e-05	3.1659e-05	cellular organisms;Chloroflexota;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea
2918170	Anaeromyxobacter oryzae	1	3.15974e-05	3.1659e-05	cellular organisms;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter
105841	Anaerostipes caccae	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes
1872567	Ancylobacter sp.	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Ancylobacter
1850374	Ancylobacter sp. TS-1	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Ancylobacter
3039801	Ancylobacter sp. WKF20	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Ancylobacter
1922226	Anderseniella sp. Alg231-50	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Anderseniella
1500254	Aneurinibacillus soli	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Aneurinibacillus
2857077	Anthocerotibacter panamensis	1	3.15974e-05	3.1659e-05	cellular organisms;Cyanobacteriota;Cyanophyceae;Gloeobacterales;Anthocerotibacteraceae;Anthocerotibacter
2704652	Apibacter sp. ESL0432	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Apibacter
2978127	Aquabacterium sp. OR-4	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;;Aquabacterium
2849779	Aquihabitans sp. G128	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Iamiaceae;Aquihabitans
391953	Aquincola tertiaricarbonis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Aquincola
1850526	Arachidicoccus ginsenosidimutans	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Arachidicoccus
1547448	Arachnia rubra	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Arachnia
1302235	Arcanobacterium phocisimile	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Arcanobacterium
83450	Archangium minus	1	3.15974e-05	3.1659e-05	cellular organisms;Myxococcota;Myxococcia;Myxococcales;Archangiaceae;Archangium
616991	Arenibacter algicola	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Arenibacter
3046383	Aristaeella lactis	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Clostridia;Eubacteriales;Aristaeellaceae;Aristaeella
76116	Aromatoleum petrolei	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Aromatoleum
1076331	Arsenicicoccus dermatophilus	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Arsenicicoccus
683150	Arthrobacter nitrophenolicus	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter
2991715	Arthrobacter sp. ATA002	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter
2937807	Arthrobacter sp. D1-17	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter
2937809	Arthrobacter sp. D2-10	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter
3043847	Arthrobacter sp. EM1	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter
290399	Arthrobacter sp. FB24	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter
2879619	Arthrobacter sp. FW306-04-A	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter
2830997	Arthrobacter sp. NicSoilB4	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter
2861279	Arthrobacter sp. PAMC25284	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter
2565366	Arthrobacter sp. PAMC25564	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter
1849032	Arthrobacter sp. U41	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter
2937818	Arthrobacter sp. Z5-13	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter
2816859	Arthrobacter sunyaminii	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter
3059739	Arvduovirus ArV2	1	3.15974e-05	3.1659e-05	Viruses;Uroviricota;Caudoviricetes;;;Arvduovirus
610243	Asaia platycodi	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Asaia
610245	Asaia prunellae	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Asaia
3155932	Asaia sp. BMEF1	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Asaia
746128	Aspergillus fumigatus	1	3.15974e-05	3.1659e-05	cellular organisms;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus
1220207	Aspergillus puulaauensis	1	3.15974e-05	3.1659e-05	cellular organisms;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus
5068	Aspergillus tubingensis	1	3.15974e-05	3.1659e-05	cellular organisms;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus
3157666	Asticcacaulis sp. MM231	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis
3059027	Asticcacaulis sp. ZE23SCel15	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis
712157	Atopobium sp. oral taxon 416	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium
1648404	Aurantiacibacter atlanticus	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Aurantiacibacter
370622	Aureimonas altamirensis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas
1166078	Aureimonas phyllosphaerae	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas
1349819	Aureimonas sp. AU20	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas
291208	Australozyma saopauloensis	1	3.15974e-05	3.1659e-05	cellular organisms;Ascomycota;Pichiomycetes;Serinales;Metschnikowiaceae;Australozyma
2027405	Azoarcus sp. DD4	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Azoarcus
356837	Azoarcus sp. DN11	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Azoarcus
2970906	Azospirillum argentinense	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum
92933	Azospirillum doebereinerae	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum
682998	Azospirillum ramasamyi	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum
3159496	Azospirillum sp. HJ39	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum
652764	Azospirillum sp. TSH100	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum
69964	Azotobacter salinestris	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter
3229854	Bacillus maqinnsis	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus
3117552	Bacteroides maternus	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
28119	Bacteroides zoogleoformans	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
3458296	Baekduia sp. Peel2402	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Thermoleophilia;Solirubrobacterales;Baekduiaceae;Baekduia
999931	Barrientosiimonas humi	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Dermacoccaceae;Barrientosiimonas
3426822	Begomovirus jatrophae	1	3.15974e-05	3.1659e-05	Viruses;Cressdnaviricota;Repensiviricetes;Geplafuvirales;Geminiviridae;Begomovirus
1735111	Bergeyella porcorum	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Bergeyella
28025	Bifidobacterium animalis	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium
1684	Bifidobacterium asteroides	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium
1681	Bifidobacterium bifidum	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium
35760	Bifidobacterium choerinum	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium
327277	Bifidobacterium crudilactis	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium
216816	Bifidobacterium longum	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium
3436239	Billgrantia sp. C5P2	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Billgrantia
3144973	Blastococcus montanus	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus
138336	Blastococcus saxobsidens	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus
1658174	Blastomyces percursus	1	3.15974e-05	3.1659e-05	cellular organisms;Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Blastomyces
871665	Blautia faecis	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia
53443	Blautia hydrogenotrophica	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia
33035	Blautia producta	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia
1796616	Blautia pseudococcoides	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia
521	Bordetella avium	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella
518	Bordetella bronchiseptica	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella
463014	Bordetella flabilis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella
1416803	Bordetella genomosp. 9	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella
35814	Bordetella holmesii	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella
520	Bordetella pertussis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella
1697043	Bordetella sp. H567	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella
3068632	Bosea beijingensis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Boseaceae;Bosea
2969621	Bosea sp. NBC_00550	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Boseaceae;Bosea
1842539	Bosea sp. RAC05	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Boseaceae;Bosea
47845	Brachybacterium alimentarium	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Brachybacterium
1355477	Bradyrhizobium diazoefficiens	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
29448	Bradyrhizobium elkanii	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
83637	Bradyrhizobium genosp. L	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
375	Bradyrhizobium japonicum	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
44255	Bradyrhizobium oligotrophicum	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
2854389	Bradyrhizobium prioriisuperbiae	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
2782629	Bradyrhizobium sp. 155	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
2782654	Bradyrhizobium sp. 186	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
2782660	Bradyrhizobium sp. 192	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
2782662	Bradyrhizobium sp. 195	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
2782665	Bradyrhizobium sp. 200	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
1404429	Bradyrhizobium sp. 2S1	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
3133974	Bradyrhizobium sp. A11	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
3133696	Bradyrhizobium sp. A5	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
3140245	Bradyrhizobium sp. B124	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
3080015	Bradyrhizobium sp. BEA-2-5	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
574727	Bradyrhizobium sp. C-145	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
3039153	Bradyrhizobium sp. CB1650	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
1325102	Bradyrhizobium sp. CCBAU 51765	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
1223566	Bradyrhizobium sp. CCGE-LA001	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
1685958	Bradyrhizobium sp. ORS 111	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
3386552	Bradyrhizobium sp. Pa8	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
578920	Bradyrhizobium sp. STM 3557	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
3457316	Bradyrhizobium sp. WCU1	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
3026424	Bremerella sp. P1	1	3.15974e-05	3.1659e-05	cellular organisms;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Bremerella
5007	Brettanomyces bruxellensis	1	3.15974e-05	3.1659e-05	cellular organisms;Ascomycota;Pichiomycetes;Pichiales;Pichiaceae;Brettanomyces
54910	Brevibacillus centrosporus	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus
33889	Brevibacterium casei	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Brevibacteriaceae;Brevibacterium
2777556	Brevibacterium sp. SMBL_HHYL_HB1	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Brevibacteriaceae;Brevibacterium
2909672	Brevibacterium spongiae	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Brevibacteriaceae;Brevibacterium
2752515	Brevundimonas sp. AJA228-03	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
3068314	Brevundimonas sp. C43	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
3465236	Brevundimonas sp. KH_060	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
74326	Brevundimonas staleyi	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
419474	Brucella haematophila	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella
94625	Brucella intermedia	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella
95486	Burkholderia cenocepacia	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
292	Burkholderia cepacia	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
488447	Burkholderia contaminans	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
152500	Burkholderia dolosa	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
1385591	Burkholderia mayonis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
87883	Burkholderia multivorans	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
2978683	Burkholderia orbicola	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
1207504	Burkholderia pseudomultivorans	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
60550	Burkholderia pyrrocinia	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
3237372	Burkholderia sp. 22PA0099	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
1705310	Burkholderia sp. IDO3	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
1503054	Burkholderia stagnalis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
82977	Buttiauxella agrestis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Buttiauxella
1945634	Butyricicoccus porcorum	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Clostridia;Eubacteriales;Butyricicoccaceae;Butyricicoccus
544645	Butyricimonas virosa	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas
3236815	Butyrivibrio sp. JL13D10	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Butyrivibrio
1353886	Caballeronia cordobensis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Caballeronia
3448835	Caballeronia sp. KNU42	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Caballeronia
