query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Caldisericota,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Sumerlaeota,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Sysuimicrobiota,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__RBG-13-66-14,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Elusimicrobiota,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Bipolaricaulota,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Margulisbacteria,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Methylomirabilota,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,0.6720167744851521,unclassified,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.5400547007293545,639387000,,1199984
Illumina_llnl_66ce4dde,class,0.11168485829448989,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.157504600061328,106262000,0.9317301274966301,1199984
