query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Illumina_llnl_66ce4dde,family,1.5779229642229638e-07,Viruses;Nucleocytoviricota;Megaviricetes;Imitervirales;Schizomimiviridae,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,2.9176234040078976e-07,150,0.6033695830151034,23992130
Illumina_llnl_66ce4dde,family,0.999582271193938,unclassified,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.9986553507337614,950219650,,23992130
Illumina_llnl_66ce4dde,genus,0.00031805667215520855,Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.0010540122948650256,302350,0.7712187237075275,23992130
Illumina_llnl_66ce4dde,genus,7.605588687554676e-05,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.00019627269442104554,72300,0.7364331288638074,23992130
Illumina_llnl_66ce4dde,genus,4.102599706979706e-06,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Punavirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.8130945439191936e-05,3900,0.6702359432217514,23992130
Illumina_llnl_66ce4dde,genus,1.1045460749560745e-06,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Ackermannviridae;unclassified Ackermannviridae genus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.7505740424047384e-05,1050,0.6424578498449272,23992130
Illumina_llnl_66ce4dde,genus,1.8935075570675565e-06,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Peduoviridae;unclassified Peduoviridae genus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.1837214953403471e-05,1800,0.653725929223442,23992130
Illumina_llnl_66ce4dde,genus,1.472728099941433e-06,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Casadabanvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.54446854030884e-06,1400,0.6484476515353983,23992130
Illumina_llnl_66ce4dde,genus,9.467537785337783e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Lederbergvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,7.460779847391623e-06,900,0.6392710920928324,23992130
Illumina_llnl_66ce4dde,genus,1.15714350709684e-06,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Sawaravirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,5.0433204554993656e-06,1100,0.643422675182074,23992130
