source	rank	name	fraction	f_weighted	bp_match	lineage
Bacteria/Archaea	genus	Pseudothauera	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Pseudothauera
Bacteria/Archaea	genus	Aeromicrobium	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium
Bacteria/Archaea	genus	CAG-272	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-272
Bacteria/Archaea	genus	Paucibacter	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paucibacter
Bacteria/Archaea	genus	Collinsella	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella
Bacteria/Archaea	genus	JAOEGB01	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__JAOEGB01
Bacteria/Archaea	genus	Tepidicaulis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Tepidicaulis
Bacteria/Archaea	genus	Leisingera	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Leisingera
Bacteria/Archaea	genus	Halioglobus	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus
Bacteria/Archaea	genus	Spongiactinospora	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Spongiactinospora
Bacteria/Archaea	genus	JAQGMR01	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAQGMR01
Bacteria/Archaea	species	Jeotgalibaca porci	8.651794e-02	0.08651794374393793	1338000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Jeotgalibaca;s__Jeotgalibaca porci
Bacteria/Archaea	species	Chlorobaculum tepidum	3.343033e-02	0.0334303265438086	517000	d__Bacteria;p__Bacteroidota_A;c__Chlorobiia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobaculum;s__Chlorobaculum tepidum
Bacteria/Archaea	species	Sphingobacterium lactis	2.017459e-02	0.02017458777885548	312000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium lactis
Bacteria/Archaea	species	Microbacterium oleivorans_D	1.998060e-02	0.019980601357904946	309000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium oleivorans_D
Bacteria/Archaea	species	Pseudazoarcus pumilus	1.881668e-02	0.018816682832201746	291000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Pseudazoarcus;s__Pseudazoarcus pumilus
Bacteria/Archaea	species	Rhodanobacter glycinis_A	1.823472e-02	0.018234723569350145	282000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__Rhodanobacter glycinis_A
Bacteria/Archaea	species	Allorhizobium daejeonense	1.590689e-02	0.015906886517943745	246000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium;s__Allorhizobium daejeonense
Bacteria/Archaea	species	Nocardioides daphniae	1.558358e-02	0.015583575816359522	241000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides daphniae
Bacteria/Archaea	species	Pseudomonas_E sediminis	1.551891e-02	0.015518913676042677	240000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sediminis
Bacteria/Archaea	species	Isoptericola dokdonensis	1.370837e-02	0.013708373747171031	212000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Cellulomonadaceae;g__Isoptericola;s__Isoptericola dokdonensis
Bacteria/Archaea	species	Serratia entomophila	1.332040e-02	0.013320400905269964	206000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__Serratia entomophila
Bacteria/Archaea	species	Pseudooceanicola algae	1.312641e-02	0.013126414484319431	203000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudooceanicola;s__Pseudooceanicola algae
Bacteria/Archaea	species	Aquabacterium olei	1.286777e-02	0.012867765923052053	199000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium;s__Aquabacterium olei
Bacteria/Archaea	species	Pseudomonas_E seleniipraecipitans	1.254446e-02	0.012544455221467831	194000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E seleniipraecipitans
Bacteria/Archaea	species	Stenotrophomonas bentonitica_A	1.138054e-02	0.01138053669576463	176000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas bentonitica_A
Bacteria/Archaea	species	Legionella lytica	1.131587e-02	0.011315874555447785	175000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__Legionella lytica
Bacteria/Archaea	species	Paraoerskovia marina	1.092790e-02	0.010927901713546719	169000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Cellulomonadaceae;g__Paraoerskovia;s__Paraoerskovia marina
Bacteria/Archaea	species	Achromobacter pestifer	1.047527e-02	0.010475266731328807	162000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter pestifer
Bacteria/Archaea	species	Sphingomonas taxi	1.034594e-02	0.010345942450695119	160000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas taxi
Bacteria/Archaea	species	Sphingomonas aliaeris	9.893307e-03	0.009893307468477207	153000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas aliaeris
Bacteria/Archaea	species	Cupriavidus cauae	9.893307e-03	0.009893307468477207	153000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus cauae
Bacteria/Archaea	species	Oscillibacter valericigenes_B	9.634659e-03	0.009634658907209829	149000	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter valericigenes_B
Bacteria/Archaea	species	Pseudomonas_E extremaustralis	9.246686e-03	0.009246686065308762	143000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E extremaustralis
Bacteria/Archaea	species	Paludibacterium paludis	8.664727e-03	0.00866472680245716	134000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Paludibacterium;s__Paludibacterium paludis
Bacteria/Archaea	species	Vibrio zhugei	8.600065e-03	0.008600064662140318	133000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio zhugei
Bacteria/Archaea	species	Brochothrix thermosphacta	8.406078e-03	0.008406078241189783	130000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Brochothrix;s__Brochothrix thermosphacta
Bacteria/Archaea	species	Pseudomonas_E wadenswilerensis	7.888781e-03	0.007888781118655028	122000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E wadenswilerensis
Bacteria/Archaea	species	Hartmannibacter diazotrophicus	7.824119e-03	0.007824118978338183	121000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Pleomorphomonadaceae;g__Hartmannibacter;s__Hartmannibacter diazotrophicus
Bacteria/Archaea	species	Neotabrizicola shimadae	7.630133e-03	0.0076301325573876495	118000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Neotabrizicola;s__Neotabrizicola shimadae
Bacteria/Archaea	species	Tolumonas auensis	7.630133e-03	0.0076301325573876495	118000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Tolumonas;s__Tolumonas auensis
Bacteria/Archaea	species	Pseudomonas_E baltica	6.918849e-03	0.0069188490139023605	107000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E baltica
Bacteria/Archaea	species	Pseudoxanthomonas_A spadix	6.789525e-03	0.006789524733268671	105000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas_A;s__Pseudoxanthomonas_A spadix
Bacteria/Archaea	species	Deinococcus gobiensis	6.336890e-03	0.00633688975105076	98000	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus gobiensis
Bacteria/Archaea	species	Ralstonia mannitolilytica	6.142903e-03	0.006142903330100227	95000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia mannitolilytica
Bacteria/Archaea	species	Mycobacterium brumae	6.078241e-03	0.006078241189783382	94000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium brumae
Bacteria/Archaea	species	Geomonas paludis	6.013579e-03	0.0060135790494665374	93000	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geomonas;s__Geomonas paludis
Bacteria/Archaea	species	Pandoraea faecigallinarum	5.948917e-03	0.0059489169091496924	92000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__Pandoraea faecigallinarum
Bacteria/Archaea	species	Bibersteinia trehalosi	5.884255e-03	0.005884254768832848	91000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Bibersteinia;s__Bibersteinia trehalosi
Bacteria/Archaea	species	Chania multitudinisentens	5.237633e-03	0.0052376333656644035	81000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Chania;s__Chania multitudinisentens
Bacteria/Archaea	species	Methylotenera_A versatilis_A	5.172971e-03	0.005172971225347559	80000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylotenera_A;s__Methylotenera_A versatilis_A
Bacteria/Archaea	species	Cupriavidus necator_D	4.914323e-03	0.004914322664080181	76000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus necator_D
Bacteria/Archaea	species	Acinetobacter portensis	4.849661e-03	0.004849660523763337	75000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter portensis
Bacteria/Archaea	species	Citrobacter europaeus	4.784998e-03	0.004784998383446492	74000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter europaeus
Bacteria/Archaea	species	Epidermidibacterium keratini	4.655674e-03	0.004655674102812803	72000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Antricoccaceae;g__Epidermidibacterium;s__Epidermidibacterium keratini
Bacteria/Archaea	species	Sphingopyxis terrae	4.526350e-03	0.0045263498221791145	70000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis terrae
Bacteria/Archaea	species	Brachybacterium halotolerans	4.526350e-03	0.0045263498221791145	70000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium halotolerans
Bacteria/Archaea	species	Mycobacterium madagascariense	4.332363e-03	0.00433236340122858	67000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium madagascariense
Bacteria/Archaea	species	Cryobacterium breve	4.332363e-03	0.00433236340122858	67000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Cryobacterium;s__Cryobacterium breve
Bacteria/Archaea	species	Klebsiella quasivariicola	4.267701e-03	0.004267701260911736	66000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella quasivariicola
Bacteria/Archaea	species	Xanthomonas hydrangeae	4.203039e-03	0.004203039120594891	65000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas hydrangeae
Bacteria/Archaea	species	Limosilactobacillus mucosae	4.203039e-03	0.004203039120594891	65000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus mucosae
Bacteria/Archaea	species	Leifsonia xyli_C	4.138377e-03	0.004138376980278047	64000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Leifsonia;s__Leifsonia xyli_C
Bacteria/Archaea	species	Agromyces aureus	4.138377e-03	0.004138376980278047	64000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Agromyces;s__Agromyces aureus
Bacteria/Archaea	species	Chryseobacterium oryzae	4.009053e-03	0.004009052699644358	62000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium oryzae
Bacteria/Archaea	species	Cloacibacterium caeni_B	4.009053e-03	0.004009052699644358	62000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;s__Cloacibacterium caeni_B
Bacteria/Archaea	species	Neisseria suis	3.879728e-03	0.0038797284190106693	60000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria suis
Bacteria/Archaea	species	Alistipes communis	3.879728e-03	0.0038797284190106693	60000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis
Bacteria/Archaea	species	Ancylobacter polymorphus_A	3.815066e-03	0.0038150662786938247	59000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter polymorphus_A
Bacteria/Archaea	species	Kaistella daneshvariae	3.815066e-03	0.0038150662786938247	59000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella daneshvariae
Bacteria/Archaea	species	Mycobacterium chubuense	3.815066e-03	0.0038150662786938247	59000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium chubuense
Bacteria/Archaea	species	Burkholderia plantarii	3.750404e-03	0.00375040413837698	58000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia plantarii
Bacteria/Archaea	species	Roseinatronobacter bogoriensis	3.621080e-03	0.0036210798577432915	56000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter bogoriensis
Bacteria/Archaea	species	Acidihalobacter aeolianus	3.491756e-03	0.0034917555771096023	54000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-5130;f__Acidihalobacteraceae;g__Acidihalobacter;s__Acidihalobacter aeolianus
Bacteria/Archaea	species	Pseudomonas_E yamanorum_A	3.427093e-03	0.0034270934367927578	53000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E yamanorum_A
Bacteria/Archaea	species	Mycobacterium novocastrense	3.427093e-03	0.0034270934367927578	53000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium novocastrense
Bacteria/Archaea	species	Duodenibacillus massiliensis	3.297769e-03	0.003297769156159069	51000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus massiliensis
Bacteria/Archaea	species	Immundisolibacter cernigliae	3.297769e-03	0.003297769156159069	51000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Immundisolibacterales;f__Immundisolibacteraceae;g__Immundisolibacter;s__Immundisolibacter cernigliae
Bacteria/Archaea	species	Streptococcus sanguinis_Q	3.233107e-03	0.0032331070158422245	50000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis_Q
Bacteria/Archaea	species	Vreelandella hamiltonii	3.168445e-03	0.00316844487552538	49000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Vreelandella;s__Vreelandella hamiltonii
Bacteria/Archaea	species	Rhodovastum atsumiense	3.103783e-03	0.0031037827352085354	48000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Rhodovastum;s__Rhodovastum atsumiense
Bacteria/Archaea	species	Jiangella alkaliphila	3.103783e-03	0.0031037827352085354	48000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Jiangellales;f__Jiangellaceae;g__Jiangella;s__Jiangella alkaliphila
Bacteria/Archaea	species	Ligilactobacillus murinus	3.039121e-03	0.003039120594891691	47000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus murinus
Bacteria/Archaea	species	Aeromonas media	2.974458e-03	0.0029744584545748462	46000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas media
Bacteria/Archaea	species	Bifidobacterium pseudocatenulatum	2.974458e-03	0.0029744584545748462	46000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum
Bacteria/Archaea	species	Butyrivibrio_A crossota	2.909796e-03	0.002909796314258002	45000	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossota
Bacteria/Archaea	species	Bacteroides zhangwenhongii	2.909796e-03	0.002909796314258002	45000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides zhangwenhongii
Bacteria/Archaea	species	Chitinimonas koreensis	2.909796e-03	0.002909796314258002	45000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Chitinimonadaceae;g__Chitinimonas;s__Chitinimonas koreensis
Bacteria/Archaea	species	Methylobacterium sp900112625	2.909796e-03	0.002909796314258002	45000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium sp900112625
Bacteria/Archaea	species	Methylocapsa silvestris_A	2.845134e-03	0.0028451341739411575	44000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylocapsa;s__Methylocapsa silvestris_A
Bacteria/Archaea	species	Erwinia amylovora	2.845134e-03	0.0028451341739411575	44000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Erwinia;s__Erwinia amylovora
Bacteria/Archaea	species	Variovorax paradoxus_E	2.845134e-03	0.0028451341739411575	44000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax paradoxus_E
Bacteria/Archaea	species	Acinetobacter proteolyticus	2.845134e-03	0.0028451341739411575	44000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter proteolyticus
Bacteria/Archaea	species	Fuscovulum blasticum	2.845134e-03	0.0028451341739411575	44000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Fuscovulum;s__Fuscovulum blasticum
Bacteria/Archaea	species	Blautia_A wexlerae	2.780472e-03	0.002780472033624313	43000	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
Bacteria/Archaea	species	Pseudomonas_E viridiflava	2.715810e-03	0.0027158098933074684	42000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E viridiflava
Bacteria/Archaea	species	Erwinia tasmaniensis	2.651148e-03	0.002651147752990624	41000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Erwinia;s__Erwinia tasmaniensis
Bacteria/Archaea	species	Methylomonas methanica	2.586486e-03	0.0025864856126737797	40000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylomonas;s__Methylomonas methanica
